Date,pcp_maumee(mm/day),pcp_maumee(mm/mon)
1952-10,0.5523884296417236,17.124041318893433
1952-11,2.6791629791259766,80.3748893737793
1952-12,2.7133164405822754,84.11280965805054
1953-01,2.2629969120025635,70.15290427207947
1953-02,1.193293571472168,33.4122200012207
1953-03,2.8963849544525146,89.78793358802795
1953-04,2.660569906234741,79.81709718704224
1953-05,2.9711875915527344,92.10681533813477
1953-06,2.1521756649017334,64.565269947052
1953-07,2.2757351398468018,70.54778933525085
1953-08,1.7034436464309692,52.806753039360046
1953-09,0.7703772187232971,23.111316561698914
1953-10,0.6437926292419434,19.957571506500244
1953-11,0.9987754821777344,29.96326446533203
1953-12,1.6999014616012573,52.69694530963898
1954-01,2.0354971885681152,63.10041284561157
1954-02,3.805889129638672,106.56489562988281
1954-03,3.4086413383483887,105.66788148880005
1954-04,4.772542476654053,143.17627429962158
1954-05,2.015923023223877,62.493613719940186
1954-06,2.685091018676758,80.55273056030273
1954-07,2.9769396781921387,92.2851300239563
1954-08,2.4261884689331055,75.21184253692627
1954-09,0.829049825668335,24.87149477005005
1954-10,4.34324836730957,134.64069938659668
1954-11,1.8055808544158936,54.16742563247681
1954-12,2.2075355052948,68.4336006641388
1955-01,1.9087984561920166,59.172752141952515
1955-02,2.3276405334472656,65.17393493652344
1955-03,3.345942735671997,103.72422480583191
1955-04,2.449207067489624,73.47621202468872
1955-05,1.9567623138427734,60.65963172912598
1955-06,2.0696120262145996,62.08836078643799
1955-07,2.119469165802002,65.70354413986206
1955-08,2.1977100372314453,68.1290111541748
1955-09,2.0474326610565186,61.42297983169556
1955-10,2.9959187507629395,92.87348127365112
1955-11,2.8886468410491943,86.65940523147583
1955-12,0.8831322193145752,27.37709879875183
1956-01,1.5422929525375366,47.811081528663635
1956-02,2.7509305477142334,79.77698588371277
1956-03,3.0125815868377686,93.39002919197083
1956-04,3.3517398834228516,100.55219650268555
1956-05,3.9516263008117676,122.5004153251648
1956-06,2.769549608230591,83.08648824691772
1956-07,2.0383903980255127,63.190102338790894
1956-08,2.7416110038757324,84.9899411201477
1956-09,0.7076520919799805,21.229562759399414
1956-10,0.47911036014556885,14.852421164512634
1956-11,1.8285654783248901,54.856964349746704
1956-12,2.4925403594970703,77.26875114440918
1957-01,2.1647629737854004,67.10765218734741
1957-02,2.2626724243164062,63.354827880859375
1957-03,1.319675087928772,40.90992772579193
1957-04,6.3831281661987305,191.4938449859619
1957-05,4.652209758758545,144.2185025215149
1957-06,5.291050434112549,158.73151302337646
1957-07,1.760619044303894,54.579190373420715
1957-08,1.3553617000579834,42.016212701797485
1957-09,3.153150796890259,94.59452390670776
1957-10,3.2494213581085205,100.73206210136414
1957-11,3.8250668048858643,114.75200414657593
1957-12,4.106937885284424,127.31507444381714
1958-01,1.6375504732131958,50.76406466960907
1958-02,0.9904149770736694,27.731619358062744
1958-03,0.9765598177909851,30.27335435152054
1958-04,2.4786128997802734,74.3583869934082
1958-05,2.732023239135742,84.69272041320801
1958-06,4.815278053283691,144.45834159851074
1958-07,4.725905895233154,146.50308275222778
1958-08,1.8262211084365845,56.61285436153412
1958-09,2.718445062637329,81.55335187911987
1958-10,0.7583408355712891,23.50856590270996
1958-11,3.539151906967163,106.17455720901489
1958-12,0.49407175183296204,15.316224306821823
1959-01,3.6896812915802,114.3801200389862
1959-02,3.2063779830932617,89.77858352661133
1959-03,3.0348331928253174,94.07982897758484
1959-04,4.607238292694092,138.21714878082275
1959-05,3.564746856689453,110.50715255737305
1959-06,1.99699866771698,59.9099600315094
1959-07,2.383291482925415,73.88203597068787
1959-08,2.1296029090881348,66.01769018173218
1959-09,1.5845680236816406,47.53704071044922
1959-10,3.639103412628174,112.81220579147339
1959-11,2.5608842372894287,76.82652711868286
1959-12,2.718183755874634,84.26369643211365
1960-01,2.530986785888672,78.46059036254883
1960-02,3.09177565574646,89.66149401664734
1960-03,1.7611782550811768,54.59652590751648
1960-04,2.0113720893859863,60.34116268157959
1960-05,4.016303062438965,124.50539493560791
1960-06,4.092913627624512,122.78740882873535
1960-07,2.087629556655884,64.7165162563324
1960-08,2.7385382652282715,84.89468622207642
1960-09,1.0373958349227905,31.121875047683716
1960-10,1.2723803520202637,39.443790912628174
1960-11,1.9365726709365845,58.097180128097534
1960-12,1.039101004600525,32.21213114261627
1961-01,0.5618393421173096,17.417019605636597
1961-02,3.2408323287963867,90.74330520629883
1961-03,5.110369682312012,158.42146015167236
1961-04,5.8890910148620605,176.67273044586182
1961-05,2.9916586875915527,92.74141931533813
1961-06,2.9010019302368164,87.03005790710449
1961-07,3.024794101715088,93.76861715316772
1961-08,2.214057445526123,68.63578081130981
1961-09,2.2243738174438477,66.73121452331543
1961-10,1.3187614679336548,40.8816055059433
1961-11,1.8892334699630737,56.67700409889221
1961-12,1.911686658859253,59.26228642463684
1962-01,3.1131582260131836,96.50790500640869
1962-02,2.5372889041900635,71.04408931732178
1962-03,2.471367835998535,76.61240291595459
1962-04,1.2185875177383423,36.55762553215027
1962-05,3.0123486518859863,93.38280820846558
1962-06,1.606147050857544,48.18441152572632
1962-07,4.149719715118408,128.64131116867065
1962-08,1.9735302925109863,61.179439067840576
1962-09,2.1425631046295166,64.2768931388855
1962-10,1.9962118864059448,61.88256847858429
1962-11,1.3325289487838745,39.975868463516235
1962-12,1.408769965171814,43.67186892032623
1963-01,1.249618411064148,38.738170742988586
1963-02,0.9767577052116394,27.349215745925903
1963-03,3.7458460330963135,116.12122702598572
1963-04,3.0013883113861084,90.04164934158325
1963-05,1.691916823387146,52.449421525001526
1963-06,1.1239596605300903,33.71878981590271
1963-07,3.111936569213867,96.47003364562988
1963-08,2.174842119216919,67.42010569572449
1963-09,0.9262607097625732,27.787821292877197
1963-10,0.206463024020195,6.400353744626045
1963-11,2.377025604248047,71.3107681274414
1963-12,1.2018096446990967,37.256098985672
1964-01,1.7140042781829834,53.134132623672485
1964-02,1.4453060626983643,41.91387581825256
1964-03,4.5694379806518555,141.65257740020752
1964-04,5.686470985412598,170.59412956237793
1964-05,1.1977699995040894,37.13086998462677
1964-06,2.0811617374420166,62.4348521232605
1964-07,2.014791965484619,62.45855093002319
1964-08,1.9643104076385498,60.893622636795044
1964-09,1.1071679592132568,33.215038776397705
1964-10,0.8504418134689331,26.363696217536926
1964-11,1.8632808923721313,55.89842677116394
1964-12,3.007847309112549,93.24326658248901
1965-01,4.003206729888916,124.0994086265564
1965-02,3.06933331489563,85.94133281707764
1965-03,3.076003074645996,95.35609531402588
1965-04,3.841129779815674,115.23389339447021
1965-05,1.0363773107528687,32.12769663333893
1965-06,1.4385071992874146,43.15521597862244
1965-07,1.808551549911499,56.06509804725647
1965-08,2.7553577423095703,85.41609001159668
1965-09,2.7099480628967285,81.29844188690186
1965-10,3.1650688648223877,98.11713480949402
1965-11,1.8214731216430664,54.64419364929199
1965-12,3.0457875728607178,94.41941475868225
1966-01,1.0807844400405884,33.50431764125824
1966-02,1.918168544769287,53.70871925354004
1966-03,2.0035555362701416,62.11022162437439
1966-04,3.172558546066284,95.17675638198853
1966-05,2.7686634063720703,85.82856559753418
1966-06,2.2632217407226562,67.89665222167969
1966-07,1.5635203123092651,48.46912968158722
1966-08,2.3129305839538574,71.70084810256958
1966-09,2.0174434185028076,60.52330255508423
1966-10,0.9609014391899109,29.787944614887238
1966-11,4.881511688232422,146.44535064697266
1966-12,3.552377700805664,110.12370872497559
1967-01,1.7859910726547241,55.36572325229645
1967-02,1.95516836643219,54.74471426010132
1967-03,2.312755823135376,71.69543051719666
1967-04,3.145439863204956,94.36319589614868
1967-05,3.2052040100097656,99.36132431030273
1967-06,1.4780445098876953,44.34133529663086
1967-07,1.7467859983444214,54.15036594867706
1967-08,1.5558559894561768,48.23153567314148
1967-09,1.6447504758834839,49.34251427650452
1967-10,3.3792057037353516,104.7553768157959
1967-11,2.720754861831665,81.62264585494995
1967-12,4.123348236083984,127.82379531860352
1968-01,1.7629510164260864,54.65148150920868
1968-02,1.3159512281417847,38.162585616111755
1968-03,2.6085002422332764,80.86350750923157
1968-04,2.147601366043091,64.42804098129272
1968-05,4.3474650382995605,134.77141618728638
1968-06,3.1864283084869385,95.59284925460815
1968-07,1.6082559823989868,49.85593545436859
1968-08,1.1288260221481323,34.9936066865921
1968-09,2.3925583362579346,71.77675008773804
1968-10,1.4908952713012695,46.217753410339355
1968-11,3.800670623779297,114.0201187133789
1968-12,3.749025344848633,116.21978569030762
1969-01,3.1069231033325195,96.3146162033081
1969-02,0.6622191667556763,18.542136669158936
1969-03,1.8166999816894531,56.31769943237305
1969-04,4.95585823059082,148.6757469177246
1969-05,3.648569345474243,113.10564970970154
1969-06,3.6680731773376465,110.0421953201294
1969-07,2.9540395736694336,91.57522678375244
1969-08,2.3476390838623047,72.77681159973145
1969-09,3.7748420238494873,113.24526071548462
1969-10,1.341800570487976,41.59581768512726
1969-11,3.239203453063965,97.17610359191895
1969-12,1.9563531875610352,60.64694881439209
1970-01,1.0429260730743408,32.330708265304565
1970-02,1.2793856859207153,35.82279920578003
1970-03,2.21826171875,68.76611328125
1970-04,4.918724060058594,147.5617218017578
1970-05,2.230027437210083,69.13085055351257
1970-06,3.2479734420776367,97.4392032623291
1970-07,3.2347960472106934,100.2786774635315
1970-08,1.4314132928848267,44.37381207942963
1970-09,2.6487951278686523,79.46385383605957
1970-10,3.379465103149414,104.76341819763184
1970-11,2.1646933555603027,64.94080066680908
1970-12,1.7908298969268799,55.515726804733276
1971-01,0.9511616230010986,29.486010313034058
1971-02,3.101365804672241,86.83824253082275
1971-03,1.8939857482910156,58.713558197021484
1971-04,1.161354660987854,34.84063982963562
1971-05,2.2921035289764404,71.05520939826965
1971-06,1.5245916843414307,45.73775053024292
1971-07,2.166192054748535,67.15195369720459
1971-08,0.9488087296485901,29.413070619106293
1971-09,2.3614816665649414,70.84444999694824
1971-10,1.3779146671295166,42.715354681015015
1971-11,1.372429609298706,41.17288827896118
1971-12,3.023005723953247,93.71317744255066
1972-01,1.4672449827194214,45.48459446430206
1972-02,1.263575792312622,36.64369797706604
1972-03,2.199092149734497,68.17185664176941
1972-04,4.02152681350708,120.6458044052124
1972-05,3.6120827198028564,111.97456431388855
1972-06,2.321282148361206,69.63846445083618
1972-07,2.0210275650024414,62.651854515075684
1972-08,2.9974076747894287,92.91963791847229
1972-09,4.198235511779785,125.94706535339355
1972-10,2.0457913875579834,63.419533014297485
1972-11,4.494555950164795,134.83667850494385
1972-12,3.3661084175109863,104.34936094284058
1973-01,1.37922203540802,42.75588309764862
1973-02,1.4984066486358643,41.9553861618042
1973-03,4.3476128578186035,134.7759985923767
1973-04,3.1724276542663574,95.17282962799072
1973-05,4.937742233276367,153.07000923156738
1973-06,4.575172424316406,137.2551727294922
1973-07,3.779431104660034,117.16236424446106
1973-08,2.483461856842041,76.98731756210327
1973-09,2.269742727279663,68.09228181838989
1973-10,2.499648094177246,77.48909091949463
1973-11,3.986671209335327,119.60013628005981
1973-12,3.700981855392456,114.73043751716614
1974-01,2.8642187118530273,88.79078006744385
1974-02,2.0183069705963135,56.51259517669678
1974-03,2.779684543609619,86.1702208518982
1974-04,3.197819948196411,95.93459844589233
1974-05,3.7941408157348633,117.61836528778076
1974-06,2.752872943878174,82.58618831634521
1974-07,0.6881459951400757,21.332525849342346
1974-08,2.7798001766204834,86.17380547523499
1974-09,1.8872759342193604,56.61827802658081
1974-10,0.8952807784080505,27.753704130649567
1974-11,2.578617811203003,77.35853433609009
1974-12,3.379757881164551,104.77249431610107
1975-01,3.2806155681610107,101.69908261299133
1975-02,2.845262050628662,79.66733741760254
1975-03,2.4657020568847656,76.43676376342773
1975-04,2.708221673965454,81.24665021896362
1975-05,2.1442196369171143,66.47080874443054
1975-06,4.131750106811523,123.9525032043457
1975-07,1.685886263847351,52.26247417926788
1975-08,4.65048360824585,144.16499185562134
1975-09,2.546316623687744,76.38949871063232
1975-10,2.31361722946167,71.72213411331177
1975-11,2.566331386566162,76.98994159698486
1975-12,2.441728353500366,75.69357895851135
1976-01,2.2603700160980225,70.0714704990387
1976-02,3.341458797454834,96.90230512619019
1976-03,3.5643467903137207,110.49475049972534
1976-04,2.285133123397827,68.55399370193481
1976-05,2.932809829711914,90.91710472106934
1976-06,3.107893943786621,93.23681831359863
1976-07,2.024451494216919,62.75799632072449
1976-08,1.7146062850952148,53.15279483795166
1976-09,2.448490858078003,73.45472574234009
1976-10,1.783021330833435,55.27366125583649
1976-11,0.8126718401908875,24.380155205726624
1976-12,0.8270496129989624,25.638538002967834
1977-01,1.1118682622909546,34.46791613101959
1977-02,2.1329495906829834,59.722588539123535
1977-03,4.129115581512451,128.002583026886
1977-04,3.050321102142334,91.50963306427002
1977-05,1.802882432937622,55.889355421066284
1977-06,2.99312162399292,89.7936487197876
1977-07,2.7422430515289307,85.00953459739685
1977-08,3.9392504692077637,122.11676454544067
1977-09,5.2390851974487305,157.1725559234619
1977-10,1.9736781120300293,61.18402147293091
1977-11,2.7522342205047607,82.56702661514282
1977-12,4.005791664123535,124.17954158782959
1978-01,3.6370091438293457,112.74728345870972
1978-02,0.5962648987770081,16.695417165756226
1978-03,2.4772331714630127,76.7942283153534
1978-04,3.02506160736084,90.7518482208252
1978-05,3.1009681224823,96.1300117969513
1978-06,2.4442267417907715,73.32680225372314
1978-07,2.9528088569641113,91.53707456588745
1978-08,2.800832986831665,86.82582259178162
1978-09,1.9457043409347534,58.3711302280426
1978-10,1.7816944122314453,55.232526779174805
1978-11,2.4520349502563477,73.56104850769043
1978-12,2.7948238849639893,86.63954043388367
1979-01,2.364775750112174,73.3080482534774
1979-02,1.9591372245704683,54.85584228797311
1979-03,2.2228363756047966,68.90792764374869
1979-04,4.622027670969711,138.66083012909132
1979-05,2.592466519065814,80.36646209104023
1979-06,2.784180781398638,83.52542344195913
1979-07,3.7650931075082674,116.7178863327563
1979-08,4.44918630752185,137.92477553317735
1979-09,1.3209815784725971,39.62944735417791
1979-10,1.985386154392218,61.54697078615876
1979-11,4.2748619306587194,128.2458579197616
1979-12,1.891609868126369,58.639905911917445
1980-01,1.2539710171150564,38.87310153056675
1980-02,1.3894330705464237,40.29355904584629
1980-03,3.7942485859403465,117.62170616415074
1980-04,2.8643407098011937,85.93022129403582
1980-05,3.960020816528056,122.76064531236973
1980-06,4.809661914327037,144.28985742981112
1980-07,3.9502347340482196,122.4572767554948
1980-08,6.291403987335005,195.03352360738515
1980-09,3.0489606903121427,91.46882070936428
1980-10,2.6875296108535607,83.31341793646038
1980-11,1.502947966468679,45.08843899406037
1980-12,1.8419638243337635,57.10087855434667
1981-01,0.6467281962781637,20.048574084623073
1981-02,3.063401270302222,85.77523556846222
1981-03,1.168863188037558,36.2347588291643
1981-04,4.077269000100799,122.31807000302396
1981-05,4.8844789632175845,151.4188478597451
1981-06,5.979907643823439,179.39722931470317
1981-07,4.260780540181485,132.08419674562603
1981-08,3.1671814184089135,98.18262397067632
1981-09,4.405194245069544,132.15582735208633
1981-10,2.407583193511484,74.635078998856
1981-11,1.6827476825028416,50.482430475085245
1981-12,2.9876174576827457,92.61614118816512
1982-01,4.604953699166978,142.75356467417632
1982-02,1.79592533417869,50.28590935700332
1982-03,4.1294038327908416,128.0115188165161
1982-04,2.4817701262801695,74.45310378840509
1982-05,3.113511737808893,96.51886387207568
1982-06,3.6833030269381393,110.49909080814417
1982-07,2.983216814332995,92.47972124432285
1982-08,1.7714055242199733,54.913571250819174
1982-09,1.9183592524887234,57.5507775746617
1982-10,1.0953790041354738,33.95674912819969
1982-11,3.800974360143896,114.02923080431688
1982-12,4.15419831110739,128.78014764432908
1983-01,1.0795745881948726,33.46681223404105
1983-02,0.9754592293493062,27.31285842178057
1983-03,2.1250504926351264,65.87656527168892
1983-04,4.59917510980097,137.9752532940291
1983-05,4.37719284722154,135.69297826386773
1983-06,2.5715062522042524,77.14518756612757
1983-07,3.319794484708399,102.91362902596038
1983-08,2.2880950185256097,70.9309455742939
1983-09,1.8137553084633755,54.41265925390127
1983-10,4.203844441939731,130.31917770013166
1983-11,4.693809329082858,140.81427987248574
1983-12,3.431941828810546,106.39019669312692
1984-01,0.9631206261485337,29.856739410604543
1984-02,2.207996065247804,64.03188589218632
1984-03,3.241565471493408,100.48852961629565
1984-04,3.9556172160721315,118.66851648216394
1984-05,4.337430219764756,134.46033681270742
1984-06,0.8134425555755291,24.403276667265875
1984-07,2.3633890433500153,73.26506034385048
1984-08,3.0208410443856497,93.64607237595514
1984-09,3.070204861165915,92.10614583497745
1984-10,3.191081481757782,98.92352593449125
1984-11,3.211208521805626,96.33625565416878
1984-12,2.828298665646915,87.67725863505437
1985-01,1.7283583822904913,53.57910985100523
1985-02,4.137274250220899,115.84367900618517
1985-03,4.199999687142952,130.1999903014315
1985-04,1.6593617490907322,49.78085247272197
1985-05,4.01017998426129,124.3155795121
1985-06,2.969951283619186,89.09853850857557
1985-07,2.816615708343874,87.31508695866009
1985-08,4.06823880608543,126.11540298864834
1985-09,1.693151119391417,50.79453358174251
1985-10,2.7333867084219685,84.73498796108102
1985-11,4.868405151760696,146.05215455282087
1985-12,2.103124445210588,65.19685780152824
1986-01,1.41462459308738,43.85336238570878
1986-02,3.193979277116413,89.43141975925957
1986-03,2.5659023305904016,79.54297224830245
1986-04,2.1428043288029177,64.28412986408753
1986-05,2.8469327143430734,88.25491414463528
1986-06,4.841927488666446,145.2578246599934
1986-07,4.613294306652219,143.01212350621878
1986-08,1.2334994755942466,38.23848374342165
1986-09,4.727887231607593,141.83661694822777
1986-10,3.466036357537821,107.44712708367246
1986-11,2.3662519244931057,70.98755773479317
1986-12,1.910318426613204,59.21987122500933
1987-01,1.984394587170455,61.5162322022841
1987-02,0.5607244597267427,15.700284872348796
1987-03,2.248505859814929,69.7036816542628
1987-04,2.595667912657587,77.8700373797276
1987-05,2.8280593771006353,87.6698406901197
1987-06,4.117708388323669,123.53125164971006
1987-07,3.457451037354766,107.18098215799775
1987-08,3.5100355625063773,108.8111024376977
1987-09,2.0991002458319623,62.97300737495887
1987-10,1.8120511926897027,56.173586973380786
1987-11,2.4842462213430756,74.52738664029226
1987-12,3.6142289668911203,112.04109797362473
1988-01,1.5647419886207197,48.50700164724231
1988-02,2.09905143254779,60.87249154388591
1988-03,1.956642164630033,60.65590710353102
1988-04,2.485316361699736,74.55949085099208
1988-05,1.5214909981900575,47.16622094389178
1988-06,0.7141078288592388,21.423234865777165
1988-07,2.751775388718687,85.3050370502793
1988-08,2.999594501917078,92.98742955942943
1988-09,2.4353565334759697,73.0606960042791
1988-10,2.5828341343974124,80.06785816631978
1988-11,4.411627095288145,132.34881285864435
1988-12,2.0089215750573164,62.27656882677681
1989-01,2.039880850784697,63.23630637432561
1989-02,1.366354671900935,38.25793081322618
1989-03,2.7186409483533382,84.27786939895348
1989-04,3.72543433015094,111.7630299045282
1989-05,4.453634134915954,138.06265818239459
1989-06,3.6770047272406043,110.31014181721812
1989-07,3.3678372975718442,104.40295622472718
1989-08,2.555362815506438,79.21624728069958
1989-09,4.510370225587885,135.31110676763655
1989-10,2.0979854990034426,65.03755046910672
1989-11,2.217844566281967,66.53533698845901
1989-12,1.3311841148516617,41.266707560401514
1990-01,2.0758224527965825,64.35049603669405
1990-02,5.203642485618573,145.70198959732005
1990-03,2.364534209626732,73.3005604984287
1990-04,2.5503903334159705,76.51171000247912
1990-05,5.380437773856301,166.79357098954534
1990-06,2.8357723633278726,85.07317089983619
1990-07,4.2456364063960965,131.614728598279
1990-08,4.2746071968230765,132.51282310151538
1990-09,2.5948540524036807,77.84562157211042
1990-10,3.7595979917450735,116.54753774409728
1990-11,1.836622878943248,55.098686368297436
1990-12,4.67919946386953,145.05518337995542
1991-01,1.9523179737594167,60.52185718654192
1991-02,1.3799789377050895,38.639410255742504
1991-03,2.8639747707509033,88.783217893278
1991-04,4.2514002990576305,127.54200897172892
1991-05,2.2269847083608783,69.03652595918723
1991-06,1.5600822538225232,46.8024676146757
1991-07,1.9290773629851634,59.80139825254007
1991-08,2.795455480039992,86.65911988123975
1991-09,1.6895733627613114,50.68720088283934
1991-10,2.9632062497225746,91.85939374139981
1991-11,2.677438461742292,80.32315385226876
1991-12,1.4868680629887794,46.092909952652164
1992-01,1.946724778367806,60.34846812940199
1992-02,1.246912409678683,36.160459880681806
1992-03,2.7610261966119634,85.59181209497086
1992-04,4.334820253486436,130.04460760459307
1992-05,2.6847829648133446,83.22827190921367
1992-06,2.1084927137950826,63.25478141385248
1992-07,7.635325363231003,236.6950862601611
1992-08,2.451509094655798,75.99678193432973
1992-09,2.878141730704249,86.34425192112747
1992-10,1.7807543265075754,55.203384121734835
1992-11,5.188000315986021,155.64000947958064
1992-12,1.4463542366545092,44.83698133628979
1993-01,3.374313747136338,104.60372616122648
1993-02,2.0626652818753466,57.7546278925097
1993-03,3.4266212752960374,106.22525953417716
1993-04,3.4990005651218086,104.97001695365425
1993-05,2.216991915907396,68.72674939312927
1993-06,4.093203776228897,122.79611328686691
1993-07,3.435718369294209,106.50726944812048
1993-08,2.3928917513863834,74.17964429297788
1993-09,4.027446077786629,120.82338233359887
1993-10,2.500128105662652,77.50397127554221
